pid,title,year,hop,sim,src,source,abstract,authors
2306229986,Sentence Pair Scoring: Towards Unified Framework for Text Comprehension.,2016,1,,,citation,"We review the task of Sentence Pair Scoring, popular in the literature in various forms - viewed as Answer Sentence Selection, Semantic Text Scoring, Next Utterance Ranking, Recognizing Textual Entailment, Paraphrasing or e.g. a component of Memory Networks.  :[38],""argue that all such tasks are similar from the model perspective and propose new baselines by comparing the performance of common IR metrics and popular convolutional, recurrent and attention-based neural models across many Sentence Pair Scoring tasks and datasets. We discuss the problem of evaluating randomized models, propose a statistically grounded methodology, and attempt to improve comparisons by releasing new datasets that are much harder than some of the currently used well explored benchmarks. We introduce a unified open source software framework with easily pluggable models and tasks, which enables us to experiment with multi-task reusability of trained sentence model. We set a new state-of-art in performance on the Ubuntu Dialogue dataset.","[{'name': 'Petr Baudis', 'id': 2052191846}, {'name': 'Jan Sedivý', 'id': 2224042201}]"
2250539671,Glove: Global Vectors for Word Representation,2014,1,,,citation,"Recent methods for learning vector space representations of words have succeeded in capturing fine-grained semantic and syntactic regularities using vector arithmetic, but the origin of these regularities has remained opaque. We analyze and make explicit the model properties needed for such regularities to emerge in word vectors. The result is a new global logbilinear regression model that combines the advantages of the two major model families in the literature: global matrix factorization and local context window methods. Our model efficiently leverages statistical information by training only on the nonzero elements in a word-word cooccurrence matrix, rather than on the entire sparse matrix or on individual context windows in a large corpus. The model produces a vector space with meaningful substructure, as evidenced by its performance of 75% on a recent word analogy task. It also outperforms related models on similarity tasks and named entity recognition.","[{'name': 'Jeffrey Pennington', 'org': 'Stanford, University', 'id': 2517910439}, {'name': 'Richard Socher', 'id': 1964982643}, {'name': 'Christopher Manning', 'org': 'Stanford, University', 'id': 2149153931}]"
2197546379,Improved Deep Learning Baselines for Ubuntu Corpus Dialogs.,2015,1,,,citation,"This paper presents results of our experiments for the next utterance ranking on the Ubuntu Dialog Corpus -- the largest publicly available multi-turn dialog corpus. First, we use an in-house implementation of previously reported models to do an independent evaluation using the same data. Second, we evaluate the performances of various LSTMs, Bi-LSTMs and CNNs on the dataset. Third, we create an ensemble by averaging predictions of multiple models. The ensemble further improves the performance and it achieves a state-of-the-art result for the next utterance ranking on this dataset. Finally, we discuss our future plans using this corpus.","[{'name': 'Rudolf Kadlec', 'id': 2076763229}, {'name': 'Martin Schmid', 'id': 2497506858}, {'name': 'Jan Kleindienst', 'id': 2188175883}]"
2128892113,A Deep Architecture for Matching Short Texts,2013,1,,,citation,"Many machine learning problems can be interpreted as learning for matching two types of objects (e.g., images and captions, users and products, queries and documents, etc.). The matching level of two objects is usually measured as the inner product in a certain feature space, while the modeling effort focuses on mapping of objects from the original space to the feature space. This schema, although proven successful on a range of matching tasks, is insufficient for capturing the rich structure in the matching process of more complicated objects. In this paper, we propose a new deep architecture to more effectively model the complicated matching relations between two objects from heterogeneous domains. More specifically, we apply this model to matching tasks in natural language, e.g., finding sensible responses for a tweet, or relevant answers to a given question. This new architecture naturally combines the localness and hierarchy intrinsic to the natural language problems, and therefore greatly improves upon the state-of-the-art models.","[{'name': 'Zhengdong Lu', 'org': ""Noah's Ark Lab, Huawei Technologies Co. Ltd., Sha Tin, Hong Kong#TAB#"", 'id': 2514095899}, {'name': 'Hang Li', 'org': ""Noah's Ark Lab, Huawei Technologies Co. Ltd., Sha Tin, Hong Kong#TAB#"", 'id': 2128739099}]"
2096145771,Quantitative and Qualitative Evaluation of Darpa Communicator Spoken Dialogue Systems,2001,1,,,citation,"This paper describes the application of the PARADISE evaluation framework to the corpus of 662 human-computer dialogues collected in the June 2000 Darpa Communicator data collection. We describe results based on the standard logfile metrics as well as results based on additional qualitative metrics derived using the DATE dialogue act tagging scheme. We show that performance models derived via using the standard metrics can account for 37% of the variance in user satisfaction, and that the addition of DATE metrics improved the models by an absolute 5%.","[{'name': 'Marilyn A. Walker', 'org': 'AT&T Labs- Research, Florham Park, NJ', 'id': 2152519802}, {'name': 'Rebecca Passonneau', 'org': 'AT&T Labs- Research, Florham Park, NJ', 'id': 113116722}, {'name': 'Julie E. Boland', 'org': 'University of Louisiana at Lafayette, Lafayette, LA', 'id': 2131078755}]"
1910529161,Syntax-based Deep Matching of Short Texts,2015,1,,,citation,"Many tasks in natural language processing, ranging from machine translation to question answering, can be reduced to the problem of matching two sentences or more generally two short texts. We propose a new approach to the problem, called Deep Match Tree (DeepMatch$_{tree}$), under a general setting. The approach consists of two components, 1) a mining algorithm to discover patterns for matching two short-texts, defined in the product space of dependency trees, and 2) a deep neural network for matching short texts using the mined patterns, as well as a learning algorithm to build the network having a sparse structure. We test our algorithm on the problem of matching a tweet and a response in social media, a hard matching problem proposed in [Wang et al., 2013], and show that DeepMatch$_{tree}$ can outperform a number of competitor models including one without using dependency trees and one based on word-embedding, all with large margins","[{'name': 'Mingxuan Wang', 'id': 2140908962}, {'name': 'Zhengdong Lu', 'id': 2514095899}, {'name': 'Hang Li', 'id': 2943731910}, {'name': 'Qun Liu', 'id': 2573745738}]"
1836465849,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,2015,1,,,citation,"Training Deep Neural Networks is complicated by the fact that the distribution of each layeru0027s inputs changes during training, as the parameters of the previous layers change. This slows down the training by requiring lower learning rates and careful parameter initialization, and makes it notoriously hard to train models with saturating nonlinearities. We refer to this phenomenon as internal covariate shift, and address the problem by normalizing layer inputs. Our method draws its strength from making normalization a part of the model architecture and performing the normalization for each training mini-batch. Batch Normalization allows us to use much higher learning rates and be less careful about initialization, and in some cases eliminates the need for Dropout. Applied to a state-of-the-art image classification model, Batch Normalization achieves the same accuracy with 14 times fewer training steps, and beats the original model by a significant margin. Using an ensemble of batch-normalized networks, we improve upon the best published result on ImageNet classification: reaching 4.82% top-5 test error, exceeding the accuracy of human raters.","[{'name': 'Sergey Ioffe', 'org': 'Google, 1600 Amphitheatre Pkwy, Mountain View, CA 94043', 'id': 2272624714}, {'name': 'Christian Szegedy', 'org': 'Google, 1600 Amphitheatre Pkwy, Mountain View, CA 94043', 'id': 331124168}]"
1591706642,A Neural Conversational Model,2015,1,,,citation,"Conversational modeling is an important task in natural language understanding and machine intelligence. Although previous approaches exist, they are often restricted to specific domains (e.g., booking an airline ticket) and require hand-crafted rules. In this paper, we present a simple approach for this task which uses the recently proposed sequence to sequence framework. Our model converses by predicting the next sentence given the previous sentence or sentences in a conversation. The strength of our model is that it can be trained end-to-end and thus requires much fewer hand-crafted rules. We find that this straightforward model can generate simple conversations given a large conversational training dataset. Our preliminary results suggest that, despite optimizing the wrong objective function, the model is able to converse well. It is able extract knowledge from both a domain specific dataset, and from a large, noisy, and general domain dataset of movie subtitles. On a domain-specific IT helpdesk dataset, the model can find a solution to a technical problem via conversations. On a noisy open-domain movie transcript dataset, the model can perform simple forms of common sense reasoning. As expected, we also find that the lack of consistency is a common failure mode of our model.","[{'name': 'Oriol Vinyals', 'org': 'GOOGLE', 'id': 2634174050}, {'name': 'Quoc V. Le', 'id': 2148448995}]"
1522301498,Adam: A Method for Stochastic Optimization,2014,1,,,citation,"We introduce Adam, an algorithm for first-order gradient-based optimization of stochastic objective functions, based on adaptive estimates of lower-order moments. The method is straightforward to implement, is computationally efficient, has little memory requirements, is invariant to diagonal rescaling of the gradients, and is well suited for problems that are large in terms of data and/or parameters. The method is also appropriate for non-stationary objectives and problems with very noisy and/or sparse gradients. The hyper-parameters have intuitive interpretations and typically require little tuning. Some connections to related algorithms, on which Adam was inspired, are discussed. We also analyze the theoretical convergence properties of the algorithm and provide a regret bound on the convergence rate that is comparable to the best known results under the online convex optimization framework. Empirical results demonstrate that Adam works well in practice and compares favorably to other stochastic optimization methods. Finally, we discuss AdaMax, a variant of Adam based on the infinity norm.","[{'name': 'Diederik P. Kingma', 'id': 2055604604}, {'name': 'Jimmy Ba', 'id': 2097546270}]"
295828404,An Information Retrieval Approach to Short Text Conversation.,2014,1,,,citation,"Human computer conversation is regarded as one of the most difficult problems in artificial intelligence. In this paper, we address one of its key sub-problems, referred to as short text conversation, in which given a message from human, the computer returns a reasonable response to the message. We leverage the vast amount of short conversation data available on social media to study the issue. We propose formalizing short text conversation as a search problem at the first step, and employing state-of-the-art information retrieval (IR) techniques to carry out the task. We investigate the significance as well as the limitation of the IR approach. Our experiments demonstrate that the retrieval-based model can make the system behave rather ""intelligently"", when combined with a huge repository of conversation data from social media.","[{'name': 'Zongcheng Ji', 'id': 2232556785}, {'name': 'Zhengdong Lu', 'id': 2514095899}, {'name': 'Hang Li', 'id': 2128739099}]"
10957333,Data-Driven Response Generation in Social Media,2011,1,,,citation,"We present a data-driven approach to generating responses to Twitter status posts, based on phrase-based Statistical Machine Translation. We find that mapping conversational stimuli onto responses is more difficult than translating between languages, due to the wider range of possible responses, the larger fraction of unaligned words/phrases, and the presence of large phrase pairs whose alignment cannot be further decomposed. After addressing these challenges, we compare approaches based on SMT and Information Retrieval in a human evaluation. We show that SMT outperforms IR on this task, and its output is preferred over actual human responses in 15% of cases. As far as we are aware, this is the first work to investigate the use of phrase-based SMT to directly translate a linguistic stimulus into an appropriate response.","[{'name': 'Alan Ritter', 'org': 'University of Washington, Seattle, WA', 'id': 2154095546}, {'name': 'Colin Cherry', 'org': 'National Research Council Canada Ottawa, Ontario', 'id': 1987215999}, {'name': 'William B. Dolan', 'org': 'Microsoft Research, Redmond, WA', 'id': 2031298526}]"
2964453327,Providing Location Information in a Ubiquitous Computing Environment.,1993,1,,,citation,,"[{'name': 'Mike Spreitzer', 'id': 2643266344}, {'name': 'Marvin Theimer', 'id': 2667704432}]"
2160170050,Context-Aware Computing Applications,1994,1,,,citation,"This paper describes systems that examine and react to an individualu0027s changing context. Such systems can promote and mediate peopleu0027s interactions with devices, computers, and other people, and they can help navigate unfamiliar places. We believe that a limited amount of information covering a personu0027s proximate environment is most important for this form of computing since the interesting part of the world around us is what we can see, hear, and touch. In this paper we define context-aware computing, and describe four catagories of context-aware applications: proximate selection, automatic contextual reconfiguration, contextual information and commands, and contex-triggered actions. Instances of these application types have been prototyped on the PARCTAB, a wireless, palm-sized computer.","[{'name': 'B. Schilit', 'org': 'Department of Computer Science, Columbia University, New York, NY, USA#TAB#', 'id': 362519894}, {'name': 'N. Adams', 'id': 2601688008}, {'name': 'R. Want', 'id': 2423577896}]"
2139392747,Mobisaic: An Information System for a Mobile Wireless Computing Environment,1994,1,,,citation,"Mobisaic is a World Wide Web information system designed to serve users in a mobile wireless computing environment. Mobisaic extends the Web by allowing documents to both refer and react to potentially changing contextual information, such as current location in the wireless network. Mobisaic relies on client side processing of HTML documents that support two new concepts: dynamic uniform resource locators (URLs) and active documents. A dynamic URL is one whose results depend upon the state of the useru0027s mobile context at the time it is resolved. An active document is one that automatically updates its contents in response to changes in a useru0027s mobile context. The paper describes the design of Mobisaic, the mechanism it uses for representing a useru0027s mobile context, and the extensions made to the syntax and function of uniform resource locators and HyperText markup language documents to support mobility.","[{'name': 'G.M. Voelker', 'org': 'Dept. of Comput. Sci. & Eng., Washington Univ., Seattle, WA, USA', 'id': 241629895}, {'name': 'B.N. Bershad', 'org': 'Dept. of Comput. Sci. & Eng., Washington Univ., Seattle, WA, USA', 'id': 1988425031}]"
2121075562,Dynamic Documents: Mobile Wireless Access to the WWW,1994,1,,,citation,"We propose dynamic documents as an approach to extending and customizing the WWW/Mosaic for mobile computing platforms. Dynamic documents are programs executed on a mobile platform to generate a document; they are implemented as Tcl scripts. We have modified the NCSA Mosaic web client to run the dynamic documents it retrieves through a modified Tcl interpreter. The interpreter is designed to execute only commands that do not violate safety. To hide the latencies of slow links we have modified the Mosaic client to perform caching and prefetching. The policies for caching and prefetching can be under control of dynamic documents, allowing the strategies to be document specific. Using dynamic documents, we have built an adaptive E mail browser that employs application specific caching and prefetching strategies. Both the browser and the displayed E mail messages are dynamically customized to the mobile computing environment in which they run.","[{'name': 'M.F. Kaashoek', 'org': 'Lab. for Comput. Sci., MIT. Cambridge, MA, USA', 'id': 2683940979}, {'name': 'T. Pinckney', 'org': 'Lab. for Comput. Sci., MIT. Cambridge, MA, USA', 'id': 2699848509}, {'name': 'J.A. Tauber', 'org': 'Lab. for Comput. Sci., MIT. Cambridge, MA, USA', 'id': 2142513814}]"
2096999549,The Design of a Human Memory Prosthesis,1994,1,,,citation,", CB2 1ABworkplace and on technological possibilities fordealing with these problems. These guidelinesdefine this new class of application, provide thebasis for our continuing work in support of theproblems of everyday office life, and offer a newchallenge for computer systems research.Key words: human memory, officesystems, memory prosthesis, informationretrieval, Personal Digital Assistant (PDA),mobile computing, distributed computing","[{'name': 'Mik Lamming', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2251404911}, {'name': 'Peter Brown', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2598795831}, {'name': 'Kathleen Carter', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2100661235}, {'name': 'Margery Eldridge', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2146455470}, {'name': 'Mike Flynn', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2164279596}, {'name': 'Gifford Louie', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2311036381}, {'name': 'Peter Robinson', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 2990473469}, {'name': 'Abigail Sellen', 'org': 'Rank Xerox Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK', 'id': 1985629368}]"
2094204865,The active badge location system,1992,1,,,citation,"A novel system for the location of people in an office environment is described. Members of staff wear badges that transmit signals providing information about their location to a centralized location service, through a network of sensors. The paper also examines alternative location techniques, system design issues and applications, particularly relating to telephone call routing. Location systems raise concerns about the privacy of an individual and these issues are also addressed.","[{'name': 'Roy Want', 'org': 'Olivetti Research Ltd. (ORL), England#TAB#', 'id': 2423577896}, {'name': 'Andy Hopper', 'org': 'Olivetti Research Ltd. (ORL), England#TAB#', 'id': 2161765548}, {'name': 'Veronica Falcão', 'org': 'Olivetti Research Ltd. (ORL), England#TAB#', 'id': 2223173290}, {'name': 'Jonathan Gibbons', 'org': 'Olivetti Research Ltd. (ORL), England#TAB#', 'id': 2671322643}]"
2078119328,Matching interface design with user tasks. Modalities of interaction with CMU wearable computers,1996,1,,,citation,"To maximize the effectiveness of wearable systems in mobile computing environments, interface design must be carefully matched with user tasks. By constructing mental models of user actions, interface elements may be chosen and tuned to meet the specific software and hardware requirements of specific procedures. This article details specific cases of task study and interface implementation by the Carnegie Mellon University (CMU) wearable computer project over six generations of systems. An abstract model for application interface design is given, with examples of implementation on both embedded systems and general purpose platforms. It describes the factors of human interface in wearable systems design focusing on how the application impacts the design and especially the user interface. First examined is the process of modeling specific user tasks, and establishing a linkage with the system interface that closely mirrors this model. Next is an overview of the VuMan embedded systems, followed by a description of the Navigator general-purpose machines. The article concludes with a summary of information developed through the design and testing of these wearable systems.","[{'name': 'A. Smailagic', 'org': 'Engineering Design Research Center, Carnegie Mellon University, Pittsburgh, PA, USA', 'id': 2118764631}, {'name': 'D.P. Siewiorek', 'id': 2973598084}]"
2061056631,An overview of the PARCTAB ubiquitous computing experiment,1995,1,,,citation,"The PARCTAB system integrates a palm-sized mobile computer into an office network. The PARCTAB project serves as a preliminary testbed for ubiquitous computing, a philosophy originating at Xerox PARC that aims to enrich our computing environment by emphasizing context sensitivity, casual interaction and the spatial arrangement of computers. This article describes the ubiquitous computing philosophy, the PARCTAB system, user interface issues for small devices, and our experience in developing and testing a variety of mobile applications.","[{'name': 'R. Want', 'org': 'Xerox, PARC, USA', 'id': 2423577896}, {'name': 'B.N. Schilit', 'org': 'Xerox, PARC, USA', 'id': 362519894}, {'name': 'N.I. Adams', 'org': 'Xerox, PARC, USA', 'id': 2601688008}, {'name': 'R. Gold', 'org': 'Xerox, PARC, USA', 'id': 2011717288}, {'name': 'K. Petersen', 'org': 'Xerox, PARC, USA', 'id': 2795421043}, {'name': 'D. Goldberg', 'org': 'Xerox, PARC, USA', 'id': 2618025618}, {'name': 'J.R. Ellis', 'org': 'Xerox, PARC, USA', 'id': 2668360263}, {'name': 'M. Weiser', 'org': 'Xerox, PARC, USA', 'id': 2762642306}]"
1584093612,PEPYS: generating autobiographies by automatic tracking,1991,1,,,citation,"This paper presents one part of a broad research project entitled u0027Activity-Based Information Retrievalu0027 (AIR) which is being carded out at EuroPARC. The basic hypothesis of this project is that if contextual data about human activities can be automatically captured and later presented as recognisable descriptions of past episodes, then human memory of those past episodes can be improved. This paper describes an application called Pepys, designed to yield descriptions of episodes based on automatically collected location data. The program pays particular attention to meetings and other episodes involving two or more people. The episodes are presented to the user as a diary generated at the end of each day and distributed by electronic mail. The paper also discusses the methods used to assess the accuracy of the descriptions generated by the recogniser.","[{'name': 'William M. Newman', 'org': 'Rank Xerox EuroPARC, England#TAB#', 'id': 2128949213}, {'name': 'Margery A. Eldridge', 'org': 'Rank Xerox EuroPARC, England#TAB#', 'id': 2146455470}, {'name': 'Michael G. Lamming', 'org': 'Rank Xerox EuroPARC, England#TAB#', 'id': 2081679208}]"
1526165842,An infrared network for mobile computers,1993,1,,,citation,"The infrared network provides a flexible infrastructure for research into wireless mobile computing. The network consists of a collection of room-sized cells each wired with a base station transceiver. Mobile computers communicate with transceivers through a carrier sense multiple access (CSMA) protocol and act as terminals for applications executing on remote hosts. Each mobile computer is represented by a proxy, or agent, accessible to applications at a fixed network address. In the system it is the agent that is responsible for delivering requests to its corresponding mobile computer, and tracking the mobile as it moves from cell to cell.","[{'name': 'Norman Adams', 'org': 'Palo Alto Research Center, Xerox Corporation', 'id': 2601688008}, {'name': 'Rich Gold', 'org': 'Palo Alto Research Center, Xerox Corporation', 'id': 2011717288}, {'name': 'Bill N. Schilit', 'org': 'Computer Science Dept., Columbia University', 'id': 362519894}, {'name': 'Michael M. Tso', 'org': 'EECS dept. MIT', 'id': 2145821119}, {'name': 'Roy Want', 'org': 'Palo Alto Research Center, Xerox Corporation', 'id': 2423577896}]"
2964352502,Context-Aware Sequential Recommendation,2016,1,,,citation,"Since sequential information plays an important role in modeling user behaviors, various sequential recommendation methods have been proposed. Methods based on Markov assumption are widely-used, but independently combine several most recent components. Recently, Recurrent Neural Networks (RNN) based methods have been successfully applied in several sequential modeling tasks. However, for real-world applications, these methods have difficulty in modeling the contextual information, which has been proved to be very important for behavior modeling. In this paper, we propose a novel model, named Context-Aware Recurrent Neural Networks (CA-RNN). Instead of using the constant input matrix and transition matrix in conventional RNN models, CA-RNN employs adaptive context-specific input matrices and adaptive context-specific transition matrices. The adaptive context-specific input matrices capture external situations where user behaviors happen, such as time, location, weather and so on. And the adaptive context-specific transition matrices capture how lengths of time intervals between adjacent behaviors in historical sequences affect the transition of global sequential features. Experimental results show that the proposed CA-RNN model yields significant improvements over state-of-the-art sequential recommendation methods and context-aware recommendation methods on two public datasets, i.e., the Taobao dataset and the Movielens-1M dataset.","[{'name': 'Qiang Liu', 'id': 2989406943}, {'name': 'Shu Wu', 'id': 2122580694}, {'name': 'Diyi Wang', 'id': 2522055496}, {'name': 'Zhaokang Li', 'id': 2700323474}, {'name': 'Liang Wang', 'id': 2226151461}]"
2951707557,Neural Collaborative Filtering,2017,1,,,citation,"In recent years, deep neural networks have yielded immense success on speech recognition, computer vision and natural language processing. However, the exploration of deep neural networks on recommender systems has received relatively less scrutiny. In this work, we strive to develop techniques based on neural networks to tackle the key problem in recommendation -- collaborative filtering -- on the basis of implicit feedback. Although some recent work has employed deep learning for recommendation, they primarily used it to model auxiliary information, such as textual descriptions of items and acoustic features of musics. When it comes to model the key factor in collaborative filtering -- the interaction between user and item features, they still resorted to matrix factorization and applied an inner product on the latent features of users and items. By replacing the inner product with a neural architecture that can learn an arbitrary function from data, we present a general framework named NCF, short for Neural network-based Collaborative Filtering. NCF is generic and can express and generalize matrix factorization under its framework. To supercharge NCF modelling with non-linearities, we propose to leverage a multi-layer perceptron to learn the user-item interaction function. Extensive experiments on two real-world datasets show significant improvements of our proposed NCF framework over the state-of-the-art methods. Empirical evidence shows that using deeper layers of neural networks offers better recommendation performance.","[{'name': 'Xiangnan He', 'id': 2155461083}, {'name': 'Lizi Liao', 'id': 2675087758}, {'name': 'Hanwang Zhang', 'id': 2141833608}, {'name': 'Liqiang Nie', 'id': 2151954441}, {'name': 'Xia Hu', 'id': 2161448330}, {'name': 'Tat-Seng Chua', 'id': 2160663097}]"
2951001079,DeepFM: A Factorization-Machine based Neural Network for CTR Prediction,2017,1,,,citation,"Learning sophisticated feature interactions behind user behaviors is critical in maximizing CTR for recommender systems. Despite great progress, existing methods seem to have a strong bias towards low- or high-order interactions, or require expertise feature engineering. In this paper, we show that it is possible to derive an end-to-end learning model that emphasizes both low- and high-order feature interactions. The proposed model, DeepFM, combines the power of factorization machines for recommendation and deep learning for feature learning in a new neural network architecture. Compared to the latest Wide \u0026 Deep model from Google, DeepFM has a shared input to its ""wide"" and ""deep"" parts, with no need of feature engineering besides raw features. Comprehensive experiments are conducted to demonstrate the effectiveness and efficiency of DeepFM over the existing models for CTR prediction, on both benchmark data and commercial data.","[{'name': 'Huifeng Guo', 'id': 2661230528}, {'name': 'Ruiming Tang', 'id': 2598570375}, {'name': 'Yunming Ye', 'id': 2167640884}, {'name': 'Zhenguo Li', 'id': 2142886067}, {'name': 'Xiuqiang He', 'id': 2302983537}]"
2950975304,BPR: Bayesian Personalized Ranking from Implicit Feedback,2012,1,,,citation,"Item recommendation is the task of predicting a personalized ranking on a set of items (e.g. websites, movies, products). In this paper, we investigate the most common scenario with implicit feedback (e.g. clicks, purchases). There are many methods for item recommendation from implicit feedback like matrix factorization (MF) or adaptive knearest-neighbor (kNN). Even though these methods are designed for the item prediction task of personalized ranking, none of them is directly optimized for ranking. In this paper we present a generic optimization criterion BPR-Opt for personalized ranking that is the maximum posterior estimator derived from a Bayesian analysis of the problem. We also provide a generic learning algorithm for optimizing models with respect to BPR-Opt. The learning method is based on stochastic gradient descent with bootstrap sampling. We show how to apply our method to two state-of-the-art recommender models: matrix factorization and adaptive kNN. Our experiments indicate that for the task of personalized ranking our optimization method outperforms the standard learning techniques for MF and kNN. The results show the importance of optimizing models for the right criterion.","[{'name': 'Steffen Rendle', 'id': 1585981875}, {'name': 'Christoph Freudenthaler', 'id': 2043953584}, {'name': 'Zeno Gantner', 'id': 285694533}, {'name': 'Lars Schmidt-Thieme', 'id': 78243962}]"
2950178297,"Show, Attend and Tell: Neural Image Caption Generation with Visual Attention",2015,1,,,citation,"Inspired by recent work in machine translation and object detection, we introduce an attention based model that automatically learns to describe the content of images. We describe how we can train this model in a deterministic manner using standard backpropagation techniques and stochastically by maximizing a variational lower bound. We also show through visualization how the model is able to automatically learn to fix its gaze on salient objects while generating the corresponding words in the output sequence. We validate the use of attention with state-of-the-art performance on three benchmark datasets: Flickr8k, Flickr30k and MS COCO.","[{'name': 'Kelvin Xu', 'id': 2485834696}, {'name': 'Jimmy Ba', 'id': 2097546270}, {'name': 'Ryan Kiros', 'id': 1190321462}, {'name': 'Kyunghyun Cho', 'id': 2462121670}, {'name': 'Aaron Courville', 'id': 2328522601}, {'name': 'Ruslan Salakhutdinov', 'id': 2031945151}, {'name': 'Richard Zemel', 'id': 2149392531}, {'name': 'Yoshua Bengio', 'id': 161269817}]"
2949274928,Sequential Click Prediction for Sponsored Search with Recurrent Neural Networks,2014,1,,,citation,"Click prediction is one of the fundamental problems in sponsored search. Most of existing studies took advantage of machine learning approaches to predict ad click for each event of ad view independently. However, as observed in the real-world sponsored search system, useru0027s behaviors on ads yield high dependency on how the user behaved along with the past time, especially in terms of what queries she submitted, what ads she clicked or ignored, and how long she spent on the landing pages of clicked ads, etc. Inspired by these observations, we introduce a novel framework based on Recurrent Neural Networks (RNN). Compared to traditional methods, this framework directly models the dependency on useru0027s sequential behaviors into the click prediction process through the recurrent structure in RNN. Large scale evaluations on the click-through logs from a commercial search engine demonstrate that our approach can significantly improve the click prediction accuracy, compared to sequence-independent approaches.","[{'name': 'Yuyu Zhang', 'id': 2638183652}, {'name': 'Hanjun Dai', 'id': 2169951634}, {'name': 'Chang Xu', 'id': 2665015169}, {'name': 'Jun Feng', 'id': 2680159566}, {'name': 'Taifeng Wang', 'id': 2157154139}, {'name': 'Jiang Bian', 'id': 2609123459}, {'name': 'Bin Wang', 'id': 2690358303}, {'name': 'Tie-Yan Liu', 'id': 2108341226}]"
2889227399,Wide and Deep Model of Multi-Source Information-Aware Recommender System,2018,1,,,citation,"Collaborative filtering recommendation suffers from the problems of high data sparsity, poor expansibility, cold start, and the difficulty of modeling user preferences, among which data sparsity is the greatest issue. Although our previous work on matrix completion model, named low rank non-negative matrix factorization and completion algorithm (LR-NMFC) and stochastic sub-gradient based low rank matrix completion algorithm, could effectively alleviate the sparsity problem, they customarily model the linear feature interactions instead of the complex nonlinear structures between users and items when making recommendations. To better depict user preferences and item features, we deepen the linear model LR-NMFC to establish a wide and deep model, which we named Wide and Deep model of Multi-source information-Aware recommender system (WDMMA), based on multi-source information composed of user-item interaction matrix, attributes, and context. The wide part mainly handles the linear interactions between users and items, while the deep part portrays the high-order nonlinear interactions. We pre-train both the wide and the deep part using LR-NMFC in the embedding layer. In the pooling layer, we define a pooling operation, AC-pooling, which is used to model the various interactions among users, items, attributes, and context information. Upon the pooling layer, we stack some hidden layers to capture the high-order nonlinear feature interactions. Experiments on two public datasets show that WDMMA can learn complex nonlinear feature patterns successfully and effectively and is beneficial to improve the recommendation performance. Therefore, it is an effective way to consider both linear user-item interactions and multi-source information-aware nonlinear interactions in a deep learning framework when making recommendations.","[{'name': 'Weihua Yuan', 'org': 'School of Information Science and Engineering Shandong Normal University Jinan China', 'id': 2769931492}, {'name': 'Hong Wang', 'org': 'School of Information Science and Engineering Shandong Normal University Jinan China', 'id': 2718872510}, {'name': 'Baofang Hu', 'org': 'School of Information Science and Engineering Shandong Normal University Jinan China', 'id': 2770016731}, {'name': 'Lutong Wang', 'org': 'School of Information Science and Engineering Shandong Normal University Jinan China', 'id': 2908346269}, {'name': 'Qian Wang', 'org': 'School of Information Science and Engineering Shandong Normal University Jinan China', 'id': 2889270142}]"
